transaction_id,date,time,branch_name,district,channel,transaction_type,card_type,account_type,amount_npr,response_code,response_message,transaction_status,customer_age,customer_gender,processing_time_ms
TXN0001629,2024-04-11,17:21:43,Dharan Branch,Sunsari,Branch Counter,Fund Transfer,N/A,Savings,25364.03,00,Approved,Success,26,Male,396
TXN0001630,2024-04-11,19:17:12,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Savings,4776.6,00,Approved,Success,41,Female,563
TXN0001631,2024-04-11,20:25:09,Birgunj Branch,Parsa,POS,Refund,Debit Card,Savings,4239.66,00,Approved,Success,42,Female,1158
TXN0001632,2024-04-11,23:58:51,Kathmandu Main,Kathmandu,ATM,PIN Change,Debit Card,Savings,0.0,51,Insufficient Funds,Timeout,34,Female,1495
TXN0001633,2024-04-12,02:06:38,DHARAN BRANCH,Sunsari,Internet Banking,Bill Payment,N/A,Savings,3427.82,00,Approved,Success,68,Male,475
TXN0001634,2024-04-12,02:51:58,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Savings,3270.49,00,Approved,Success,33,Female,464
TXN0001635,2024-04-12,06:28:33,Janakpur Branch,Dhanusha,Mobile Banking,Fund Transfer,N/A,Savings,72377.0,00,Approved,Success,19,Male,544
TXN0001636,2024-04-12,06:36:57,Bharatpur Branch,Chitwan,ATM,Cash Withdrawal,Debit Card,Current,3000.0,51,Insufficient Funds,Timeout,38,Female,1124
TXN0001637,2024-04-12,07:03:58,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Current,1500.0,00,Approved,Success,38,Female,797
TXN0001638,2024-04-12,07:37:04,Lalitpur Branch,Lalitpur,mobile banking,Bill Payment,N/A,Current,11283.26,51,Insufficient Funds,Reversed,44,Male,428
TXN0001639,2024-04-12,07:38:19,Dhangadhi Branch,Kailali,Mobile Banking,Bill Payment,N/A,Savings,11474.48,00,Approved,Success,27,Female,649
TXN0001640,2024-04-12,07:44:34,Dharan Branch,Sunsari,POS,Refund,Prepaid Card,Savings,5696.17,00,Approved,Success,29,Female,407
TXN0001641,2024-04-12,07:46:30,Birgunj Branch,Parsa,Branch Counter,Cash Withdrawal,N/A,Current,1000.0,00,Approved,Success,55,Female,490
TXN0001642,2024-04-12,09:51:20,Birgunj Branch,Parsa,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,30,Female,1130
TXN0001643,2024-04-12,10:09:22,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,13698.97,00,Approved,Success,59,Female,381
TXN0001644,2024-04-12,10:16:34,Janakpur Branch,Dhanusha,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,32,Male,636
TXN0001645,2024-04-12,10:46:46,Butwal Branch,Rupandehi,POS,Refund,Debit Card,Current,3316.6,00,Approved,Success,34,Female,546
TXN0001646,2024-04-12,12:07:17,Dhangadhi Branch,Kailali,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,50,Female,873
TXN0001647,2024-04-12,12:57:24,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,34,Female,322
TXN0001647,2024-04-12,12:57:24,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,34,Female,322
TXN0001648,2024-04-12,14:54:26,Itahari Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,25,Male,1338
TXN0001649,2024-04-12,15:36:42,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Current,0.0,05,Do Not Honor,Failed,33,Male,1342
TXN0001650,2024-04-12,16:02:58,Dhangadhi Branch,Kailali,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,18,Female,914
TXN0001651,2024-04-12,16:22:27,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,30,Female,1493
TXN0001652,2024-04-12,16:50:18,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Current,1366.26,00,Approved,Success,35,Male,810
TXN0001653,2024-04-12,17:13:40,Itahari Branch,Sunsari,Internet Banking,Fund Transfer,N/A,Savings,65758.2,00,Approved,Success,36,Male,320
TXN0001654,2024-04-12,17:36:09,Butwal Branch,Rupandehi,Mobile Banking,Bill Payment,N/A,Current,7328.79,00,Approved,Success,35,Female,811
TXN0001655,2024-04-12,17:53:04,Bharatpur Branch,Chitwan,Mobile Banking,Bill Payment,N/A,Savings,8925.27,00,Approved,Success,18,Male,745
TXN0001656,2024-04-12,21:55:15,Lalitpur Branch,Lalitpur,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,20,Male,655
TXN0001657,2024-04-12,23:11:51,New Baneshwor,Kathmandu,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,34,Female,824
TXN0001658,2024-04-13,01:34:44,New Baneshwor,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Savings,1000.0,00,Approved,Success,42,Female,561
TXN0001659,2024-04-13,05:14:38,Dhangadhi Branch,Kailali,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,18,Female,1235
TXN0001660,2024-04-13,06:44:42,Hetauda Branch,Makwanpur,POS,Refund,Debit Card,Savings,3366.75,00,Approved,Success,30,Male,894
TXN0001661,2024-04-13,07:14:26,Pokhara Lakeside,Kaski,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,41,Male,864
TXN0001662,2024-04-13,07:36:33,Janakpur Branch,Dhanusha,Mobile Banking,Bill Payment,N/A,Savings,1529.24,00,Approved,Success,24,Female,787
TXN0001663,2024-04-13,08:49:33,Hetauda Branch,Makwanpur,POS,Refund,Debit Card,Savings,6571.95,00,Approved,Success,18,Female,765
TXN0001664,2024-04-13,10:03:33,Lalitpur Branch,Lalitpur,Mobile Banking,Fund Transfer,N/A,Current,59771.22,00,Approved,Success,36,Male,408
TXN0001665,2024-04-13,12:46:51,Lalitpur Branch,Lalitpur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,18,Male,1038
TXN0001666,2024-04-13,13:46:48,Kathmandu Main,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,15000.0,00,Approved,Success,31,Male,1448
TXN0001667,2024-04-13,13:54:20,Butwal Branch,Rupandehi,Internet Banking,Fund Transfer,N/A,Current,23236.95,00,Approved,Success,52,Female,681
TXN0001668,2024-04-13,14:58:56,Kathmandu Main,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,38,Male,402
TXN0001669,2024-04-13,15:36:58,Itahari Branch,Sunsari,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,61,Male,1219
TXN0001670,2024-04-13,16:31:30,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,1500.0,00,Approved,Success,26,Male,1738
TXN0001671,2024-04-14,08:49:00,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,6273.39,00,Approved,Success,40,Female,585
TXN0001672,2024-04-14,09:45:19,Lalitpur Branch,Lalitpur,ATM,Balance Inquiry,Credit Card,Current,0.0,00,Approved,Success,18,Female,881
TXN0001673,2024-04-14,09:51:41,Nepalgunj Branch,Banke,ATM,Mini Statement,Debit Card,Fixed Deposit,0.0,00,Approved,Success,34,Female,842
TXN0001674,2024-04-14,10:37:21,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,5027.15,00,Approved,Success,30,Female,431
TXN0001675,2024-04-14,10:41:55,New Baneshwor,Kathmandu,internet banking,Fund Transfer,N/A,Current,57254.53,00,Approved,Success,44,Male,1176
TXN0001676,2024-04-14,11:00:07,Hetauda Branch,Makwanpur,POS,Purchase,Prepaid Card,Savings,10358.02,00,Approved,Success,28,Female,955
TXN0001677,2024-04-14,12:27:31,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,51,Male,887
TXN0001678,2024-04-14,12:34:17,Bhaktapur Branch,Bhaktapur,Internet Banking,Fund Transfer,N/A,Current,45424.86,00,Approved,Success,18,Female,827
TXN0001679,2024-04-14,13:11:49,Dharan Branch,Sunsari,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,36,Female,1876
TXN0001680,2024-04-14,14:57:55,Janakpur Branch,Dhanusha,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,55,Female,476
TXN0001681,2024-04-14,15:45:14,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,3708.98,00,Approved,Success,52,Male,323
TXN0001682,2024-04-14,17:29:50,  Dharan Branch  ,Sunsari,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,57,Female,611
TXN0001683,2024-04-14,17:59:34,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,18,Female,1793
TXN0001684,2024-04-14,19:02:28,Butwal Branch,Rupandehi,Internet Banking,Bill Payment,N/A,Savings,2476.64,00,Approved,Success,48,Female,1214
TXN0001685,2024-04-14,19:55:27,Biratnagar Main,Morang,POS,Refund,Prepaid Card,Current,8980.68,51,Insufficient Funds,Reversed,27,Female,765
TXN0001686,2024-04-14,22:24:52,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,10371.9,51,Insufficient Funds,Failed,49,Female,392
TXN0001687,2024-04-15,02:23:58,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,18,Male,1554
TXN0001688,2024-04-15,03:54:32,Nepalgunj Branch,Banke,Internet Banking,Bill Payment,N/A,Savings,5885.84,00,Approved,Success,,Male,704
TXN0001689,2024-04-15,05:05:02,Janakpur Branch,Dhanusha,POS,Purchase,Debit Card,Savings,4555.9,00,Approved,Success,36,Female,332
TXN0001690,2024-04-15,06:25:47,Hetauda Branch,Makwanpur,POS,Refund,Debit Card,Savings,6654.1,00,Approved,Success,37,Male,759
TXN0001691,2024-04-15,10:00:26,Dhangadhi Branch,Kailali,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,54,Female,658
TXN0001692,2024-04-15,10:34:32,Lalitpur Branch,Lalitpur,POS,Refund,Credit Card,Savings,7160.03,55,Incorrect PIN,Timeout,30,Female,951
TXN0001693,2024-04-15,11:13:27,Itahari Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,46,Female,1513
TXN0001694,2024-04-15,12:40:09,Bharatpur Branch,Chitwan,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,38,Male,1347
TXN0001695,2024-04-15,12:49:24,Bharatpur Branch,Chitwan,ATM,Cash Withdrawal,Credit Card,Savings,500.0,00,Approved,Success,54,Male,915
TXN0001696,2024-04-15,13:07:56,Dhangadhi Branch,Kailali,Mobile Banking,Mobile Top-up,N/A,Current,1000.0,00,Approved,Success,46,Male,715
TXN0001697,2024-04-15,14:09:10,Nepalgunj Branch,Banke,POS,Purchase,Debit Card,Savings,8210.76,00,Approved,Success,30,Male,689
TXN0001698,2024-04-15,14:09:36,Dhangadhi Branch,Kailali,Branch Counter,Cash Deposit,N/A,Savings,126525.95,00,Approved,Success,19,Female,440
TXN0001699,2024-04-15,14:44:04,Bhaktapur Branch,Bhaktapur,POS,Purchase,Debit Card,Savings,10176.57,00,Approved,Success,18,Female,430
TXN0001700,2024-04-15,14:55:03,Nepalgunj Branch,Banke,POS,Purchase,Debit Card,Savings,798.56,00,Approved,Success,49,Female,957
TXN0001701,2024-04-15,16:03:07,Nepalgunj Branch,Banke,Branch Counter,Fund Transfer,N/A,Savings,29325.01,00,Approved,Success,38,Female,978
TXN0001702,2024-04-15,16:13:03,Lalitpur Branch,Lalitpur,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,30,Male,1026
TXN0001703,2024-04-15,16:54:34,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Fixed Deposit,1661.69,00,Approved,Success,35,Female,660
TXN0001704,2024-04-15,17:50:00,  Kathmandu Main  ,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,38,Male,1184
TXN0001705,2024-04-15,18:58:10,Dhangadhi Branch,Kailali,POS,Refund,Debit Card,Savings,2494.65,00,Approved,Success,18,Female,685
TXN0001706,2024-04-15,21:30:26,Itahari Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Savings,50186.32,00,Approved,Success,18,Female,889
TXN0001707,2024-04-16,00:57:12,Biratnagar Main,Morang,Mobile Banking,Fund Transfer,N/A,Savings,99605.24,00,Approved,Success,35,Male,669
TXN0001708,2024-04-16,07:25:17,New Baneshwor,Kathmandu,POS,Purchase,Debit Card,Savings,11952.78,00,Approved,Success,39,Male,526
TXN0001709,2024-04-16,08:49:33,Biratnagar Main,Morang,ATM,PIN Change,Debit Card,Fixed Deposit,0.0,00,Approved,Success,24,Female,1123
TXN0001710,2024-04-16,09:26:56,Itahari Branch,Sunsari,Branch Counter,Account Opening,N/A,Fixed Deposit,0.0,00,Approved,Success,34,Male,679
TXN0001711,2024-04-16,09:50:49,Nepalgunj Branch,Banke,POS,Refund,Debit Card,Savings,5149.02,00,Approved,Success,26,,773
TXN0001712,2024-04-16,11:51:44,Nepalgunj Branch,Banke,Mobile Banking,Fund Transfer,N/A,Savings,99115.26,00,Approved,Success,40,Male,229
TXN0001713,2024-04-16,12:04:48,Nepalgunj Branch,Banke,Internet Banking,Bill Payment,N/A,Savings,6156.42,00,Approved,Success,47,Male,451
TXN0001714,2024-04-16,12:07:24,Itahari Branch,Sunsari,ATM,Cash Withdrawal,Debit Card,Savings,15000.0,00,Approved,Success,28,Female,1066
TXN0001715,2024-04-16,12:21:59,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Credit Card,Savings,0.0,00,Approved,Success,34,Female,1203
TXN0001716,2024-04-16,12:38:30,Hetauda Branch,Makwanpur,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,28,Female,553
TXN0001717,2024-04-16,13:26:07,Hetauda Branch,Makwanpur,Mobile Banking,Fund Transfer,N/A,Savings,86790.03,00,Approved,Success,26,Male,533
TXN0001718,2024-04-16,13:37:46,Biratnagar Main,Morang,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,37,Male,1037
TXN0001719,2024-04-16,13:57:28,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Savings,0.0,91,Issuer Unavailable,Timeout,36,Female,790
TXN0001720,2024-04-16,14:54:22,Hetauda Branch,Makwanpur,Mobile Banking,QR Payment,N/A,Current,1849.17,00,Approved,Success,25,Female,762
TXN0001721,2024-04-16,15:23:50,Bharatpur Branch,Chitwan,Mobile Banking,Fund Transfer,N/A,Current,29976.4,00,Approved,Success,22,Male,80
TXN0001722,2024-04-16,15:33:20,Dharan Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,21,Female,1157
TXN0001723,2024-04-16,16:43:48,Bharatpur Branch,Chitwan,Internet Banking,Bill Payment,N/A,Savings,5377.24,00,Approved,Success,46,Female,449
TXN0001724,2024-04-16,17:48:07,Hetauda Branch,Makwanpur,Mobile Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,37,Male,921
TXN0001725,2024-04-16,18:24:41,Butwal Branch,Rupandehi,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,30,Female,1018
TXN0001726,2024-04-16,18:33:09,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,27,Female,1683
TXN0001727,2024-04-16,23:04:44,New Baneshwor,Kathmandu,Mobile Banking,Balance Inquiry,N/A,Fixed Deposit,0.0,00,Approved,Success,27,Female,674
TXN0001728,2024-04-17,07:39:35,Bharatpur Branch,Chitwan,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,40,Female,1353
TXN0001729,2024-04-17,07:42:32,Pokhara Lakeside,Kaski,branch counter,Cash Deposit,N/A,Savings,15128.19,00,Approved,Success,45,Male,708
TXN0001730,2024-04-17,07:50:03,Nepalgunj Branch,Banke,Internet Banking,Balance Inquiry,N/A,Current,0.0,96,System Malfunction,Reversed,29,Female,258
TXN0001731,2024-04-17,08:39:32,Bharatpur Branch,Chitwan,ATM,Cash Withdrawal,Debit Card,Current,10000.0,00,Approved,Success,31,Female,765
TXN0001732,2024-04-17,09:01:13,Hetauda Branch,Makwanpur,ATM,Cash Withdrawal,Prepaid Card,Savings,500.0,00,Approved,Success,18,Male,1145
TXN0001733,2024-04-17,09:44:50,Pokhara Lakeside,Kaski,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,33,Female,1025
TXN0001734,2024-04-17,10:39:46,Bharatpur Branch,Chitwan,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,28,Male,864
TXN0001735,2024-04-17,10:42:40,Nepalgunj Branch,Banke,POS,Refund,Debit Card,Savings,5160.62,00,Approved,Success,53,Male,498
TXN0001736,2024-04-17,10:58:46,Janakpur Branch,Dhanusha,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,19,Male,559
TXN0001737,2024-04-17,11:45:17,Dhangadhi Branch,Kailali,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,46,Female,1548
TXN0001738,2024-04-17,11:54:20,Hetauda Branch,Makwanpur,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,34,Female,322
TXN0001739,2024-04-17,11:55:04,Dharan Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,43,Male,1139
TXN0001740,2024-04-17,11:58:49,Itahari Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,55,Male,1358
TXN0001741,2024-04-17,12:15:05,Hetauda Branch,Makwanpur,ATM,Cash Withdrawal,Debit Card,Savings,3000.0,96,System Malfunction,Reversed,49,Female,1504
TXN0001742,2024-04-17,12:52:04,Kathmandu Main,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Fixed Deposit,200.0,55,Incorrect PIN,Reversed,57,Female,1004
TXN0001743,2024-04-17,13:13:46,Pokhara Lakeside,Kaski,POS,Refund,Debit Card,Savings,5815.62,00,Approved,Success,39,Male,564
TXN0001744,2024-04-17,13:35:37,BIRGUNJ BRANCH,Parsa,ATM,Cash Withdrawal,Debit Card,Savings,3000.0,00,Approved,Success,36,Female,1246
TXN0001745,2024-04-17,13:55:00,Dhangadhi Branch,Kailali,Internet Banking,Fund Transfer,N/A,Savings,71006.97,14,Invalid Card,Failed,36,Female,809
TXN0001746,2024-04-17,14:05:15,Biratnagar Main,Morang,POS,Refund,Debit Card,Savings,6305.7,00,Approved,Success,24,Male,108
TXN0001747,2024-04-17,15:38:40,Nepalgunj Branch,Banke,POS,Refund,Debit Card,Current,7163.34,00,Approved,Success,37,Female,548
TXN0001748,2024-04-17,17:19:10,Nepalgunj Branch,Banke,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,39,Female,660
TXN0001749,2024-04-17,17:51:03,Itahari Branch,Sunsari,Mobile Banking,QR Payment,N/A,Savings,3568.23,00,Approved,Success,38,Male,718
TXN0001750,2024-04-17,17:54:56,Dhangadhi Branch,Kailali,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,24,Female,1761
TXN0001751,2024-04-17,18:18:57,Nepalgunj Branch,Banke,POS,Purchase,Debit Card,Savings,10097.88,00,Approved,Success,26,Female,896
TXN0001752,2024-04-17,19:09:03,Kathmandu Main,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Savings,100.0,00,Approved,Success,43,Male,898
TXN0001753,2024-04-17,19:48:11,Dhangadhi Branch,Kailali,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,41,Male,1017
TXN0001754,2024-04-17,20:17:52,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,31,Male,1847
TXN0001755,2024-04-17,21:49:00,Pokhara Lakeside,Kaski,ATM,Mini Statement,Debit Card,Savings,0.0,51,Insufficient Funds,Reversed,50,Female,1285
TXN0001756,2024-04-18,03:59:34,New Baneshwor,Kathmandu,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,29,Male,1104
TXN0001757,2024-04-18,04:49:44,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,51,Insufficient Funds,Failed,35,Male,1184
TXN0001758,2024-04-18,07:41:06,Dharan Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,53,Male,1669
TXN0001759,2024-04-18,09:56:38,Hetauda Branch,Makwanpur,Mobile Banking,Mobile Top-up,N/A,Savings,500.0,00,Approved,Success,,Female,156
TXN0001760,2024-04-18,10:03:18,Dhangadhi Branch,Kailali,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,34,Male,1126
TXN0001761,2024-04-18,10:19:52,Lalitpur Branch,Lalitpur,POS,Purchase,Debit Card,Savings,2384.61,00,Approved,Success,54,Male,613
TXN0001762,2024-04-18,10:39:53,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Prepaid Card,Current,5000.0,00,Approved,Success,24,Female,1291
TXN0001763,2024-04-18,11:56:02,Dharan Branch,Sunsari,Branch Counter,Cash Withdrawal,N/A,Savings,1500.0,00,Approved,Success,150,Female,719
TXN0001764,2024-04-18,12:24:38,Dharan Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,49,Female,1378
TXN0001765,2024-04-18,12:38:28,New Baneshwor,Kathmandu,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,23,Male,540
TXN0001766,2024-04-18,12:47:40,Dharan Branch,Sunsari,POS,Refund,Debit Card,Savings,7920.84,00,Approved,Success,49,Female,555
TXN0001767,2024-04-18,13:15:57,Nepalgunj Branch,Banke,ATM,Cash Withdrawal,Prepaid Card,Savings,5000.0,00,Approved,Success,56,Male,1579
TXN0001768,2024-04-18,14:21:45,Bhaktapur Branch,Bhaktapur,Internet Banking,Balance Inquiry,N/A,Savings,0.0,96,System Malfunction,Timeout,32,Female,939
TXN0001769,2024-04-18,14:52:55,Kathmandu Main,Kathmandu,Mobile Banking,QR Payment,N/A,Savings,1700.87,14,Invalid Card,Timeout,41,Male,1051
TXN0001770,2024-04-18,14:56:43,Nepalgunj Branch,Banke,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,43,Male,731
TXN0001771,2024-04-18,19:47:55,Dharan Branch,Sunsari,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,48,Male,1257
TXN0001772,2024-04-18,19:54:29,New Baneshwor,Kathmandu,POS,Refund,Debit Card,Savings,4568.59,00,Approved,Success,50,Female,196
TXN0001773,2024-04-19,00:20:38,Itahari Branch,Sunsari,POS,Purchase,Debit Card,Savings,5159.8,00,Approved,Success,31,Male,802
TXN0001774,2024-04-19,07:41:04,Hetauda Branch,Makwanpur,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,46,Male,749
TXN0001775,2024-04-19,08:12:43,Bhaktapur Branch,Bhaktapur,Mobile Banking,Fund Transfer,N/A,Savings,19641.44,00,Approved,Success,28,Female,332
TXN0001776,2024-04-19,08:41:26,Birgunj Branch,Parsa,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,32,Male,905
TXN0001777,2024-04-19,09:37:15,Nepalgunj Branch,Banke,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,26,Female,1430
TXN0001778,2024-04-19,10:01:07,Itahari Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,1000.0,00,Approved,Success,39,Female,914
TXN0001779,2024-04-19,10:45:22,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,61,Exceeds Withdrawal Limit,Failed,46,Female,1493
TXN0001780,2024-04-19,10:51:55,New Baneshwor,Kathmandu,POS,Refund,Debit Card,Savings,6589.06,00,Approved,Success,18,Male,1320
TXN0001781,2024-04-19,10:53:36,Butwal Branch,Rupandehi,Mobile Banking,Fund Transfer,N/A,Current,23144.18,14,Invalid Card,Reversed,19,Male,719
TXN0001782,2024-04-19,13:40:20,Bhaktapur Branch,Bhaktapur,ATM,Cash Withdrawal,Debit Card,Current,1500.0,00,Approved,Success,36,Female,1385
TXN0001783,2024-04-19,15:49:42,Dharan Branch,Sunsari,Mobile Banking,Bill Payment,N/A,Current,10996.45,00,Approved,Success,44,Female,753
TXN0001784,2024-04-19,16:42:05,Janakpur Branch,Dhanusha,Internet Banking,Statement Download,N/A,Current,0.0,00,Approved,Success,29,Female,310
TXN0001785,2024-04-20,04:37:53,Dhangadhi Branch,Kailali,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,18,Female,823
TXN0001785,2024-04-20,04:37:53,Dhangadhi Branch,Kailali,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,18,Female,823
TXN0001786,2024-04-20,08:42:41,Bharatpur Branch,Chitwan,Mobile Banking,Mobile Top-up,N/A,Savings,100.0,00,Approved,Success,38,Female,212
